17684,Cereals,82.7,1914,1,Dates,469.62,5973,2,Fruits,111.36,1773,0,Olives,0,0,0,Vegetables,0,0,0,0,5,2021,790192.33,316076.934
58009,Cereals,78.47,1809,1,Dates,0,0,0,Fruits,329.97,5420,1,Olives,254.74,2490,0,Vegetables,49.87,5157,1,1,12,2019,705467.95,282187.182
66813,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,249.43,2020,1,Vegetables,72.21,24316,3,3,3,1997,564926.74,225970.696
8162,Cereals,74.99,2160,1,Dates,336.0,8414,1,Fruits,330.51,1239,2,Olives,0,0,0,Vegetables,45.78,9256,0,0,3,1993,955580.99,382232.39700000006
8417,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,140.73,18419,2,2,7,2004,648026.47,259210.58699999997
92511,Cereals,0,0,0,Dates,492.83,3307,0,Fruits,0,0,0,Olives,223.67,3888,3,Vegetables,0,0,0,3,3,2006,624854.44,249941.777
87293,Cereals,79.01,1602,0,Dates,620.3,6747,0,Fruits,411.92,9276,0,Olives,0,0,0,Vegetables,0,0,0,0,12,1999,2033177.01,813270.804
58088,Cereals,86.75,2940,3,Dates,0,0,0,Fruits,0,0,0,Olives,257.84,1780,3,Vegetables,0,0,0,3,12,2018,178500.05,71400.02
73904,Cereals,0,0,0,Dates,540.81,4448,0,Fruits,108.5,3566,2,Olives,0,0,0,Vegetables,56.9,13676,1,1,9,2012,892649.57,357059.828
74694,Cereals,80.77,2442,2,Dates,0,0,0,Fruits,0,0,0,Olives,271.81,3100,1,Vegetables,32.05,25025,1,1,2,2016,460475.65,184190.259
16466,Cereals,82.84,1026,0,Dates,576.65,8792,0,Fruits,354.11,5899,0,Olives,0,0,0,Vegetables,0,0,0,0,4,2021,1810948.88,724379.553
30336,Cereals,84.45,1238,3,Dates,467.63,1503,2,Fruits,346.67,8471,1,Olives,225.84,450,0,Vegetables,0,0,0,0,8,2004,961416.64,384566.6560000001
61726,Cereals,81.73,2043,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,0,9,2010,41743.6,16697.439000000002
99993,Cereals,0,0,0,Dates,0,0,0,Fruits,488.17,5904,3,Olives,222.94,1754,1,Vegetables,0,0,0,1,6,2008,818298.11,327319.24400000006
67121,Cereals,77.28,1839,1,Dates,652.5,5161,3,Fruits,361.71,5187,0,Olives,285.98,2267,3,Vegetables,0,0,0,3,11,2004,1508544.21,603417.6849999999
38641,Cereals,87.09,1261,2,Dates,0,0,0,Fruits,326.11,9758,2,Olives,0,0,0,Vegetables,0,0,0,2,6,2007,823000.47,329200.1870000001
52141,Cereals,81.48,2148,0,Dates,277.63,4880,1,Fruits,111.28,8779,1,Olives,271.88,2788,0,Vegetables,28.2,28259,3,3,12,2022,1015421.45,406168.58
91654,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,244.42,2280,1,Vegetables,0,0,0,1,4,2014,139319.4,55727.76
99282,Cereals,80.01,2605,3,Dates,0,0,0,Fruits,0,0,0,Olives,219.21,1516,3,Vegetables,71.38,27233,1,1,10,1995,621159.99,248463.995
4038,Cereals,74.26,2785,0,Dates,766.52,1405,2,Fruits,0,0,0,Olives,225.27,447,3,Vegetables,42.16,4181,3,3,5,2009,390185.34,156074.13499999998
83771,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,290.48,2414,3,Vegetables,61.15,23332,1,1,2,2009,531992.63,212797.05200000003
92833,Cereals,0,0,0,Dates,311.94,6828,3,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,3,10,2016,532481.58,212992.63199999998
1917,Cereals,78.46,2101,2,Dates,0,0,0,Fruits,177.53,6474,2,Olives,288.74,3904,0,Vegetables,0,0,0,0,11,1998,610353.66,244141.46399999998
26233,Cereals,72.45,2747,1,Dates,551.17,8883,3,Fruits,491.94,1608,0,Olives,0,0,0,Vegetables,53.36,13993,3,3,4,2001,1658192.31,663276.926
36516,Cereals,0,0,0,Dates,388.74,3318,1,Fruits,0,0,0,Olives,0,0,0,Vegetables,29.37,5887,1,1,12,2021,365685.13,146274.051
10955,Cereals,89.72,2204,0,Dates,0,0,0,Fruits,491.17,6027,2,Olives,0,0,0,Vegetables,0,0,0,2,12,2004,789506.12,315802.44700000004
24000,Cereals,0,0,0,Dates,526.3,3989,3,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,3,10,1991,524852.67,209941.06999999998
14526,Cereals,89.81,1025,2,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,117.13,26722,2,2,8,1996,805500.78,322200.311
46057,Cereals,75.8,918,2,Dates,0,0,0,Fruits,0,0,0,Olives,222.95,3628,3,Vegetables,0,0,0,3,9,2007,219611.75,87844.70000000001
6982,Cereals,79.02,2434,3,Dates,342.6,6066,0,Fruits,352.71,1081,0,Olives,0,0,0,Vegetables,0,0,0,0,3,2004,662956.45,265182.579
87504,Cereals,88.11,304,2,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,2,9,2016,6696.36,2678.544
63431,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,123.52,9537,3,3,1,1997,294502.56,117801.024
90344,Cereals,0,0,0,Dates,479.73,4721,2,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,2,11,2002,566201.33,226480.53300000002
19310,Cereals,0,0,0,Dates,343.51,8684,1,Fruits,404.65,1617,3,Olives,0,0,0,Vegetables,103.91,29084,2,2,10,2000,1664869.58,665947.8330000001
52977,Cereals,0,0,0,Dates,725.49,7283,3,Fruits,0,0,0,Olives,213.07,1701,2,Vegetables,0,0,0,2,8,2006,1411543.94,564617.574
55056,Cereals,0,0,0,Dates,308.54,3254,2,Fruits,439.97,1817,3,Olives,225.17,2288,3,Vegetables,0,0,0,3,5,1991,579650.9,231860.36100000003
33616,Cereals,70.93,1142,0,Dates,0,0,0,Fruits,186.55,855,1,Olives,280.58,2003,2,Vegetables,0,0,0,2,4,1993,200626.01,80250.40500000001
87990,Cereals,87.08,2904,3,Dates,311.32,5606,2,Fruits,0,0,0,Olives,291.29,1568,3,Vegetables,97.89,27605,1,1,8,2011,1289284.1,515713.64100000006
96627,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,225.33,3957,1,Vegetables,71.93,26364,3,3,3,2003,696998.33,278799.33300000004
57609,Cereals,0,0,0,Dates,0,0,0,Fruits,229.08,3122,1,Olives,0,0,0,Vegetables,37.4,18393,1,1,11,1997,350771.49,140308.596
36562,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,53.21,14857,2,2,4,2022,197635.24,79054.09700000001
20727,Cereals,0,0,0,Dates,0,0,0,Fruits,207.61,7717,2,Olives,0,0,0,Vegetables,0,0,0,2,1,2022,400531.59,160212.63700000002
8591,Cereals,0,0,0,Dates,0,0,0,Fruits,314.67,9401,0,Olives,0,0,0,Vegetables,0,0,0,0,3,1997,739553.17,295821.267
55197,Cereals,0,0,0,Dates,0,0,0,Fruits,128.83,3978,0,Olives,214.43,2581,3,Vegetables,88.71,2750,1,1,5,2018,327470.52,130988.20700000001
58853,Cereals,87.62,218,1,Dates,0,0,0,Fruits,486.95,8109,2,Olives,0,0,0,Vegetables,0,0,0,2,4,2009,991944.68,396777.87100000004
19729,Cereals,0,0,0,Dates,711.47,3105,3,Fruits,378.26,7030,0,Olives,283.01,2953,2,Vegetables,0,0,0,2,2,2009,1426002.67,570401.0680000001
39537,Cereals,79.43,2672,3,Dates,362.19,7679,3,Fruits,0,0,0,Olives,251.45,2665,3,Vegetables,114.32,19079,2,2,6,1998,1461179.88,584471.9500000001
99009,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,299.49,3125,2,Vegetables,58.82,15638,3,3,8,1997,463933.35,185573.34100000001
49022,Cereals,0,0,0,Dates,0,0,0,Fruits,305.09,4778,2,Olives,0,0,0,Vegetables,0,0,0,2,2,2003,364430.0,145772.00199999998
74584,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,31.2,15650,3,3,7,1998,122070.0,48828.0
42356,Cereals,73.59,926,2,Dates,671.68,6965,1,Fruits,392.46,8883,0,Olives,263.17,3804,3,Vegetables,120.25,3111,2,2,8,2019,2401953.54,960781.4149999999
38239,Cereals,0,0,0,Dates,289.57,5148,1,Fruits,453.57,9912,0,Olives,225.91,2788,0,Vegetables,120.39,24692,0,0,8,1999,2397249.79,958899.9160000001
41711,Cereals,82.96,440,0,Dates,0,0,0,Fruits,0,0,0,Olives,295.07,608,2,Vegetables,77.29,2912,3,3,11,2019,110243.36,44097.344000000005
81183,Cereals,0,0,0,Dates,0,0,0,Fruits,148.99,3538,2,Olives,0,0,0,Vegetables,145.93,24177,1,1,3,1993,1013819.06,405527.6230000001
45852,Cereals,0,0,0,Dates,575.54,3686,3,Fruits,0,0,0,Olives,0,0,0,Vegetables,140.7,22059,3,3,5,1990,1306285.44,522514.17400000006
64767,Cereals,89.96,1785,3,Dates,0,0,0,Fruits,434.08,6934,0,Olives,246.33,2578,3,Vegetables,128.59,22384,0,0,10,1997,1670971.65,668388.662
47713,Cereals,76.79,2842,2,Dates,0,0,0,Fruits,233.1,2075,2,Olives,0,0,0,Vegetables,0,0,0,2,12,1997,175479.92,70191.96800000001
4347,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,116.84,11829,2,2,12,2013,345525.09,138210.03600000002
73258,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,227.41,767,2,Vegetables,0,0,0,2,9,2017,43605.87,17442.347
73919,Cereals,85.41,638,3,Dates,336.09,6571,3,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,3,10,1992,565734.74,226293.897
86299,Cereals,0,0,0,Dates,457.07,1230,0,Fruits,0,0,0,Olives,264.07,3891,0,Vegetables,145.33,5647,3,3,3,2015,602592.74,241037.098
49263,Cereals,80.5,308,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,0,7,1992,6198.5,2479.4
16287,Cereals,0,0,0,Dates,654.6,1801,2,Fruits,448.66,8006,1,Olives,0,0,0,Vegetables,0,0,0,1,4,1997,1192726.64,477090.6560000001
82024,Cereals,85.7,1253,0,Dates,709.81,2943,3,Fruits,0,0,0,Olives,0,0,0,Vegetables,116.24,10966,0,0,5,1993,867760.19,347104.077
90178,Cereals,0,0,0,Dates,0,0,0,Fruits,389.05,5392,3,Olives,0,0,0,Vegetables,0,0,0,3,7,1990,524439.4,209775.76
98870,Cereals,0,0,0,Dates,497.27,5804,1,Fruits,482.15,3582,3,Olives,295.19,3952,2,Vegetables,0,0,0,2,9,2018,1444951.81,577980.726
17453,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,240.3,555,1,Vegetables,0,0,0,1,6,2002,33341.62,13336.650000000001
68263,Cereals,83.88,1335,3,Dates,0,0,0,Fruits,376.52,6207,2,Olives,0,0,0,Vegetables,0,0,0,2,6,1997,612259.86,244903.94399999996
61393,Cereals,72.97,2331,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,0,8,2003,42523.27,17009.307
54623,Cereals,0,0,0,Dates,377.62,3337,2,Fruits,254.85,1611,2,Olives,253.97,3753,0,Vegetables,30.5,15572,2,2,11,2016,774694.18,309877.67000000004
63217,Cereals,80.23,2331,2,Dates,0,0,0,Fruits,0,0,0,Olives,297.11,1528,3,Vegetables,105.95,8220,2,2,8,1996,377977.3,151190.921
73616,Cereals,0,0,0,Dates,0,0,0,Fruits,445.23,2942,3,Olives,0,0,0,Vegetables,51.38,23321,3,3,6,1997,627024.91,250809.96400000004
40973,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,271.39,1289,1,Vegetables,102.04,10887,2,2,8,2019,365182.8,146073.119
87479,Cereals,84.94,225,2,Dates,0,0,0,Fruits,276.76,1872,3,Olives,283.07,2126,1,Vegetables,103.48,22431,0,0,12,1993,865043.23,346017.292
75333,Cereals,81.81,2275,0,Dates,0,0,0,Fruits,0,0,0,Olives,297.3,2205,3,Vegetables,0,0,0,3,2,2013,210416.06,84166.425
65325,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,88.04,19275,2,2,9,1994,424242.75,169697.10000000003
35907,Cereals,81.51,1232,3,Dates,0,0,0,Fruits,0,0,0,Olives,233.05,2470,0,Vegetables,0,0,0,0,12,2014,169013.46,67605.38200000001
74728,Cereals,87.8,2774,3,Dates,0,0,0,Fruits,296.68,851,0,Olives,297.22,890,1,Vegetables,25.76,8943,1,1,10,2010,247732.34,99092.93600000002
90222,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,279.71,810,2,Vegetables,91.02,14713,3,3,1,2011,391435.59,156574.236
47223,Cereals,0,0,0,Dates,686.2,2177,3,Fruits,103.72,6821,1,Olives,0,0,0,Vegetables,0,0,0,1,1,2019,550332.88,220133.152
79928,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,205.5,1613,2,Vegetables,0,0,0,2,10,2001,82867.88,33147.15
52030,Cereals,83.29,1831,0,Dates,0,0,0,Fruits,361.75,8512,1,Olives,223.45,1948,1,Vegetables,0,0,0,1,3,2009,916750.15,366700.05900000007
70991,Cereals,0,0,0,Dates,0,0,0,Fruits,442.11,4393,1,Olives,273.84,1273,2,Vegetables,57.73,24497,3,3,6,1999,926249.84,370499.936
17904,Cereals,0,0,0,Dates,0,0,0,Fruits,282.05,8531,0,Olives,258.21,3102,3,Vegetables,0,0,0,3,4,2014,801783.99,320713.59700000007
92520,Cereals,70.17,2579,1,Dates,381.36,5743,0,Fruits,479.44,4438,0,Olives,282.73,922,1,Vegetables,146.77,24461,0,0,8,1992,2087422.92,834969.1660000001
58497,Cereals,0,0,0,Dates,350.31,7837,0,Fruits,0,0,0,Olives,252.18,1241,3,Vegetables,83.85,20435,0,0,2,2012,1192952.4,477180.95999999996
67351,Cereals,77.02,100,0,Dates,0,0,0,Fruits,0,0,0,Olives,284.11,691,2,Vegetables,0,0,0,2,6,2006,51005.5,20402.201
96422,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,2,1,1993,0.0,0.0
31819,Cereals,84.0,1449,3,Dates,0,0,0,Fruits,466.47,4603,2,Olives,0,0,0,Vegetables,0,0,0,2,10,1996,567219.35,226887.74100000004
80731,Cereals,70.82,686,3,Dates,0,0,0,Fruits,304.24,9256,2,Olives,295.81,2087,3,Vegetables,0,0,0,3,1,2019,870495.86,348198.343
93664,Cereals,74.47,1119,0,Dates,543.03,4944,2,Fruits,458.72,3857,1,Olives,0,0,0,Vegetables,0,0,0,1,7,2005,1134338.82,453735.52900000004
83388,Cereals,0,0,0,Dates,0,0,0,Fruits,436.86,1249,0,Olives,225.49,823,3,Vegetables,128.65,10547,2,2,3,2010,522021.99,208808.796
20724,Cereals,0,0,0,Dates,374.44,6694,1,Fruits,219.12,4309,3,Olives,0,0,0,Vegetables,0,0,0,3,8,2006,862672.36,345068.944
35611,Cereals,0,0,0,Dates,454.65,564,3,Fruits,234.45,5468,1,Olives,236.37,2635,0,Vegetables,53.7,16819,2,2,2,1995,766102.61,306441.04500000004
47898,Cereals,0,0,0,Dates,350.39,5052,2,Fruits,136.64,4017,2,Olives,241.35,2337,2,Vegetables,0,0,0,2,8,2002,720772.03,288308.81100000005
39208,Cereals,0,0,0,Dates,554.45,5192,0,Fruits,0,0,0,Olives,221.96,3093,3,Vegetables,109.47,8553,1,1,9,2004,1125380.9,450152.3590000001
23038,Cereals,0,0,0,Dates,0,0,0,Fruits,427.45,1968,1,Olives,0,0,0,Vegetables,31.27,26459,2,2,12,2012,417148.63,166859.45299999998
43548,Cereals,0,0,0,Dates,484.94,3757,0,Fruits,178.43,5887,0,Olives,0,0,0,Vegetables,0,0,0,0,5,2020,718084.25,287233.699
37623,Cereals,0,0,0,Dates,764.87,6486,3,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,3,10,2012,1240236.71,496094.68200000003
44166,Cereals,74.66,965,2,Dates,735.64,4459,1,Fruits,0,0,0,Olives,0,0,0,Vegetables,143.64,9607,1,1,12,2006,1183053.78,473221.51399999997
49992,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,268.07,1668,3,Vegetables,23.29,2886,1,1,12,2020,128588.93,51435.57000000001
1146,Cereals,85.41,478,0,Dates,298.96,6169,0,Fruits,0,0,0,Olives,297.73,983,1,Vegetables,0,0,0,1,2,2004,544444.7,217777.88099999996
65410,Cereals,70.99,936,2,Dates,0,0,0,Fruits,0,0,0,Olives,205.46,3147,0,Vegetables,0,0,0,0,10,2020,178257.32,71302.926
78508,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,274.98,982,0,Vegetables,79.73,17049,0,0,7,2007,407336.78,162934.71300000002
33914,Cereals,0,0,0,Dates,515.99,4184,3,Fruits,148.43,4718,3,Olives,270.46,3481,3,Vegetables,0,0,0,3,5,2018,950166.54,380066.61600000004
14452,Cereals,82.26,1100,3,Dates,572.98,2513,2,Fruits,0,0,0,Olives,226.81,308,1,Vegetables,0,0,0,1,3,2021,400060.55,160024.222
48739,Cereals,79.1,724,0,Dates,0,0,0,Fruits,212.12,6541,3,Olives,0,0,0,Vegetables,0,0,0,3,9,2008,361186.33,144474.53199999998
99104,Cereals,75.04,1997,3,Dates,0,0,0,Fruits,248.41,9191,3,Olives,275.46,336,2,Vegetables,0,0,0,2,1,2018,631386.44,252554.575
89942,Cereals,0,0,0,Dates,639.86,6188,1,Fruits,0,0,0,Olives,201.39,2384,2,Vegetables,0,0,0,2,12,2008,1109891.86,443956.74400000006
12974,Cereals,0,0,0,Dates,0,0,0,Fruits,113.65,4626,3,Olives,0,0,0,Vegetables,81.54,5012,3,3,6,2010,233605.85,93442.33800000002
62864,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,83.85,23093,3,3,7,2019,484087.01,193634.805
94064,Cereals,88.99,1267,0,Dates,0,0,0,Fruits,0,0,0,Olives,240.39,864,1,Vegetables,0,0,0,1,10,2008,80111.82,32044.729
89705,Cereals,0,0,0,Dates,0,0,0,Fruits,394.42,7466,0,Olives,231.75,1806,3,Vegetables,116.54,19361,2,2,3,2017,1404902.79,561961.116
51404,Cereals,71.63,417,3,Dates,435.26,6927,3,Fruits,379.34,2050,2,Olives,247.1,674,2,Vegetables,0,0,0,2,2,2015,997277.03,398910.813
13519,Cereals,0,0,0,Dates,321.91,2442,1,Fruits,107.36,8948,0,Olives,0,0,0,Vegetables,110.39,17253,1,1,8,2015,912830.04,365132.017
29648,Cereals,0,0,0,Dates,254.03,3635,1,Fruits,292.93,8634,1,Olives,0,0,0,Vegetables,82.07,21181,3,3,7,2001,1297720.33,519088.134
29048,Cereals,77.84,1995,2,Dates,388.58,6509,1,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,1,4,2005,671139.5,268455.80199999997
72817,Cereals,87.98,2277,0,Dates,463.86,2328,3,Fruits,0,0,0,Olives,0,0,0,Vegetables,125.62,16446,3,3,5,2004,836535.77,334614.30600000004
63019,Cereals,0,0,0,Dates,754.86,898,1,Fruits,0,0,0,Olives,277.42,3830,1,Vegetables,21.1,16782,3,3,2,2022,523620.77,209448.30800000002
53327,Cereals,87.72,1519,3,Dates,670.77,1294,0,Fruits,420.35,9168,3,Olives,207.91,1381,0,Vegetables,69.14,19461,2,2,2,1999,1621912.28,648764.9110000001
91934,Cereals,0,0,0,Dates,479.71,8240,1,Fruits,0,0,0,Olives,253.16,336,1,Vegetables,0,0,0,1,12,2010,1009468.04,403787.216
48519,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,239.93,3335,3,Vegetables,0,0,0,3,12,2012,200041.64,80016.65500000001
25249,Cereals,0,0,0,Dates,710.14,880,1,Fruits,0,0,0,Olives,0,0,0,Vegetables,37.53,18544,2,2,5,1997,330219.88,132087.95200000002
26189,Cereals,89.68,2122,1,Dates,290.12,3383,1,Fruits,0,0,0,Olives,292.92,539,2,Vegetables,0,0,0,2,6,2013,332415.2,132966.08
48560,Cereals,88.67,721,2,Dates,663.11,5846,3,Fruits,0,0,0,Olives,246.34,1542,3,Vegetables,0,0,0,3,3,1996,1080082.1,432032.841
67521,Cereals,86.16,1876,2,Dates,250.41,2021,2,Fruits,401.59,5004,3,Olives,0,0,0,Vegetables,96.81,29845,2,2,10,2010,1391641.4,556656.5580000001
53650,Cereals,81.52,475,1,Dates,432.31,902,3,Fruits,0,0,0,Olives,0,0,0,Vegetables,93.46,4617,1,1,4,1998,215042.61,86017.044
77591,Cereals,0,0,0,Dates,544.1,6376,0,Fruits,127.61,5261,1,Olives,205.11,2117,1,Vegetables,0,0,0,1,3,1999,1143688.92,457475.56799999997
51722,Cereals,73.69,916,3,Dates,485.21,1514,3,Fruits,0,0,0,Olives,271.15,1101,2,Vegetables,55.58,20403,2,2,12,1991,558660.72,223464.287
28835,Cereals,86.32,2620,1,Dates,562.14,2396,2,Fruits,0,0,0,Olives,0,0,0,Vegetables,125.35,10972,1,1,5,2002,737096.51,294838.604
89357,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,254.58,1153,0,Vegetables,56.35,13609,0,0,10,2013,265099.47,106039.78900000002
26015,Cereals,0,0,0,Dates,0,0,0,Fruits,302.4,2212,3,Olives,248.03,3439,1,Vegetables,0,0,0,1,5,2022,380470.99,152188.397
61846,Cereals,0,0,0,Dates,496.88,1010,2,Fruits,0,0,0,Olives,261.49,2672,2,Vegetables,0,0,0,2,11,2018,300137.52,120055.00800000002
63312,Cereals,0,0,0,Dates,339.7,2687,3,Fruits,0,0,0,Olives,209.51,677,3,Vegetables,106.0,10514,2,2,6,1995,542274.04,216909.617
80993,Cereals,80.62,1999,2,Dates,0,0,0,Fruits,0,0,0,Olives,281.45,3489,2,Vegetables,101.72,15674,3,3,10,2009,684374.43,273749.771
25767,Cereals,0,0,0,Dates,454.51,4659,3,Fruits,373.22,8040,3,Olives,0,0,0,Vegetables,0,0,0,3,7,1993,1279562.72,511825.0890000001
86130,Cereals,0,0,0,Dates,0,0,0,Fruits,275.27,6189,0,Olives,0,0,0,Vegetables,0,0,0,0,9,2022,425911.51,170364.603
69845,Cereals,0,0,0,Dates,0,0,0,Fruits,421.46,7474,2,Olives,277.04,3868,2,Vegetables,114.19,23741,0,0,8,2003,1733141.89,693256.755
10837,Cereals,0,0,0,Dates,566.12,1357,1,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,1,11,2022,192056.21,76822.484
74577,Cereals,73.41,431,0,Dates,0,0,0,Fruits,144.29,7692,3,Olives,222.86,3000,0,Vegetables,0,0,0,0,2,2006,452524.6,181009.839
80428,Cereals,88.94,2540,1,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,1,12,2005,56476.9,22590.760000000002
83553,Cereals,79.13,2635,2,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,2,5,1997,52126.89,20850.755
46229,Cereals,72.62,1269,0,Dates,0,0,0,Fruits,0,0,0,Olives,207.49,3782,0,Vegetables,35.38,2332,1,1,8,2000,239847.03,95938.81200000002
64128,Cereals,85.51,1688,0,Dates,332.48,2745,3,Fruits,139.4,907,1,Olives,214.55,957,0,Vegetables,0,0,0,0,1,1992,347189.66,138875.863
9438,Cereals,84.19,2157,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,55.04,5715,0,0,9,1994,124037.86,49615.143
49178,Cereals,88.12,1223,2,Dates,532.47,7747,3,Fruits,425.47,6445,3,Olives,0,0,0,Vegetables,82.88,2367,0,0,10,2022,1792786.74,717114.6960000001
84130,Cereals,0,0,0,Dates,0,0,0,Fruits,101.41,6177,3,Olives,0,0,0,Vegetables,111.63,3539,0,0,9,2018,255367.03,102146.814
31107,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,0,1,1996,0.0,0.0
98157,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,0,8,2018,0.0,0.0
52185,Cereals,0,0,0,Dates,403.6,2885,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,0,2,1993,291096.5,116438.6
74569,Cereals,82.37,253,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,65.68,2225,0,0,12,2009,41744.4,16697.761000000006
6519,Cereals,76.01,1669,2,Dates,0,0,0,Fruits,0,0,0,Olives,299.87,2577,3,Vegetables,0,0,0,3,5,1996,224906.42,89962.568
60214,Cereals,0,0,0,Dates,517.74,713,3,Fruits,0,0,0,Olives,274.31,2844,0,Vegetables,74.48,11193,2,2,10,2013,495735.22,198294.09
96706,Cereals,73.33,2864,1,Dates,359.86,2041,3,Fruits,407.59,2631,1,Olives,252.89,1250,3,Vegetables,0,0,0,3,1,2021,583243.29,233297.317
18489,Cereals,70.96,437,2,Dates,796.01,6542,1,Fruits,312.59,6496,1,Olives,0,0,0,Vegetables,47.01,15866,1,1,8,1994,2003738.06,801495.2239999999
92421,Cereals,75.69,631,1,Dates,0,0,0,Fruits,457.21,6894,2,Olives,0,0,0,Vegetables,116.9,17048,1,1,11,2019,1298169.33,519267.733
82526,Cereals,0,0,0,Dates,0,0,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,29.36,27048,2,2,9,1994,198532.32,79412.92800000001
161,Cereals,0,0,0,Dates,397.62,8903,2,Fruits,216.77,3437,0,Olives,239.18,3852,3,Vegetables,0,0,0,3,4,2003,1301592.68,520637.071
16855,Cereals,0,0,0,Dates,432.98,4706,0,Fruits,0,0,0,Olives,293.71,3986,1,Vegetables,121.24,13748,2,2,10,1990,1218784.86,487513.946
45480,Cereals,0,0,0,Dates,0,0,0,Fruits,342.54,6121,2,Olives,0,0,0,Vegetables,45.75,18496,3,3,8,1992,735719.83,294287.934
69032,Cereals,74.89,405,3,Dates,349.32,6603,0,Fruits,200.73,4631,3,Olives,0,0,0,Vegetables,58.19,13353,3,3,11,1999,1010870.53,404348.211
70938,Cereals,0,0,0,Dates,0,0,0,Fruits,248.83,4890,0,Olives,0,0,0,Vegetables,0,0,0,0,1,1999,304194.67,121677.87
83547,Cereals,75.0,1314,3,Dates,691.52,1847,1,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,1,5,2013,343946.86,137578.744
27153,Cereals,80.75,888,2,Dates,0,0,0,Fruits,342.29,6119,3,Olives,0,0,0,Vegetables,117.01,24971,2,2,4,1996,1272008.8,508803.522
6954,Cereals,82.7,432,1,Dates,455.7,4641,2,Fruits,476.29,1194,3,Olives,214.62,1336,1,Vegetables,42.1,8155,2,2,8,2012,837344.54,334937.81799999997
15221,Cereals,0,0,0,Dates,339.43,8475,1,Fruits,0,0,0,Olives,235.93,376,3,Vegetables,0,0,0,3,2,2020,741344.73,296537.89300000004
60339,Cereals,0,0,0,Dates,0,0,0,Fruits,243.52,4810,0,Olives,0,0,0,Vegetables,137.25,23071,2,2,1,1998,1084456.49,433782.59500000003
96690,Cereals,82.65,2292,1,Dates,267.65,5022,0,Fruits,0,0,0,Olives,0,0,0,Vegetables,51.89,11730,3,3,9,2000,535560.45,214224.18
9511,Cereals,85.71,475,1,Dates,539.32,8150,1,Fruits,0,0,0,Olives,0,0,0,Vegetables,0,0,0,1,1,2001,1109042.56,443617.025
